,Cook,Harris,Los Angeles,New York,Orange
2020_12_01,0.5770379118174975,0.5483265561261564,0.5788398259698134,0.596798681656375,0.5910239935553943
2020_12_02,0.587992903330302,0.554125799298384,0.5859975036232768,0.6014308335126604,0.5931767843137254
2020_12_03,0.57762288692131,0.5516841513291463,0.5765844191988085,0.5932947073893085,0.5906702041800641
2020_12_04,0.5860852604367758,0.5531297609245571,0.5769901554191695,0.6024355501896136,0.591310984651444
2020_12_05,0.5869711719088245,0.5526200259638077,0.5828825219290962,0.600669210316742,0.5937551166069295
2020_12_06,0.5709464788108789,0.5468636643290997,0.5735702398730677,0.5959995055508113,0.5843789162718509
2020_12_07,0.5708646131806968,0.5447776952823652,0.569237457366011,0.5933877577460724,0.5782406332254585
2020_12_08,0.5706090711304772,0.5495707221327077,0.5680199210337761,0.5933726564557685,0.5809695398942283
2020_12_09,0.5798953069369256,0.5517516835603726,0.5729226274947405,0.5976075639840299,0.5915071822514752
2020_12_10,0.5782838435370151,0.5556613298793611,0.5778428646517735,0.5963941996358338,0.5848891897338401
2020_12_11,0.5835296563845469,0.5489265885035165,0.578987940577814,0.5983875128898127,0.5870410233318796
2020_12_12,0.5790479202687435,0.5563821725997838,0.5754206128264163,0.5923623603278441,0.588623093641276
2020_12_13,0.5725224271120579,0.5435198990369515,0.5725315055671534,0.5901882383302659,0.5818332714857546
2020_12_14,0.5710728665248601,0.5459565661411925,0.5726534294486783,0.5913875428860522,0.5828627540397886
2020_12_15,0.5816574548417424,0.5512962375951437,0.5743275267136183,0.5953598028634359,0.5813543047351521
2020_12_16,0.5797278497454907,0.5528187674570808,0.5745995264496572,0.593838743248442,0.5844874953786406
2020_12_17,0.5826594816011145,0.558043526143626,0.5769260619214206,0.5982761470074726,0.6004348657712787
2020_12_18,0.5805183813731721,0.55864057286742,0.5730960208173093,0.5952124223964165,0.5835925835562007
2020_12_19,0.5762772586804373,0.5536066493410587,0.5737266452195656,0.5958742441738214,0.5870531895904578
2020_12_20,0.5756717500353058,0.5423684585530003,0.5712916620718458,0.5944593259354365,0.5861382963286713
2020_12_21,0.5709018640075586,0.5442107988613778,0.5744824360275144,0.5891864096458566,0.5901295776066836
2020_12_22,0.5786858639212175,0.552821507714796,0.5778118329259518,0.5951564334686511,0.5986399762883337
2020_12_23,0.5792302655344385,0.547117174604858,0.5730277678655736,0.6034280052626884,0.5969837893736636
2020_12_24,0.5918523875129352,0.5506899429434765,0.5855766695732116,0.6200842221397417,0.6100346518290708
2020_12_25,0.6215680187181354,0.5935576445197044,0.621914329550518,0.6560058272148234,0.6430624592777728
2020_12_26,0.5838803318795605,0.5602109268931301,0.5940690945661545,0.6189786314992427,0.6030061938805531
2020_12_27,0.5645025179396093,0.5435778247193706,0.5719373745601838,0.5922619777574998,0.5802624441494071
2020_12_28,0.5690241780124039,0.5469418156760903,0.554631217468709,0.597063867559071,0.576116678633368
2020_12_29,0.5628618784472617,0.5442424068210916,0.5687555803714942,0.6000843027702636,0.5823094834099457
2020_12_30,0.5710551763395779,0.5462232848222861,0.5699106249082952,0.6009658598071898,0.5766845197639641
2020_12_31,0.584226775144742,0.5484682292875004,0.584005710628571,0.6249687598741696,0.5959474313265573
