,Cook,Harris,Los Angeles,New York,Orange
2020_4_01,0.5698650416168637,0.5496345924935145,0.563780975923042,0.5840530543159129,0.5680296953814219
2020_4_02,0.5691839376830202,0.5472970064574552,0.563618538599608,0.5845542056006433,0.5725840601647445
2020_4_03,0.5697995895657573,0.5487794824554809,0.5668804504129228,0.5804240253146246,0.567830113216
2020_4_04,0.5668039037836701,0.5432944413113764,0.5653481131724395,0.5894584155701755,0.5667639690297287
2020_4_05,0.5629209335952627,0.5428267142456191,0.5659639777577448,0.5883554121000948,0.5700415203533566
2020_4_06,0.564834063783334,0.5402422854337529,0.5630375803554958,0.5842655046105404,0.5657636256354158
2020_4_07,0.5684835775127767,0.5469321465443847,0.5644228852872447,0.5920101389149748,0.5681947624723198
2020_4_08,0.5588468517682466,0.5436687973547836,0.558259959529763,0.5814811450370793,0.570319462737761
2020_4_09,0.5698310669730099,0.5435821400402411,0.565797279262916,0.5863892199506248,0.5734961611330084
2020_4_10,0.5712207498530119,0.545424882045445,0.5627397582185496,0.5931807042719615,0.5759832433625487
2020_4_11,0.569398961323066,0.5477877189033448,0.5679374903791002,0.595904473419314,0.5818519356111308
2020_4_12,0.5810201383206811,0.5560226821935206,0.5777960060718362,0.6012278170265845,0.5901208323774408
2020_4_13,0.5630361247465645,0.5387250868889978,0.5610315238282085,0.5808581794757883,0.566426899112935
2020_4_14,0.570523917957117,0.5473106382927219,0.5683897351864324,0.591071969267471,0.5788648759393862
2020_4_15,0.5704172181800398,0.5482183917561085,0.5693519296338869,0.5878334290738568,0.5765194582872588
2020_4_16,0.5687098962808961,0.5388820706284257,0.5662497434664852,0.5830512632268628,0.5622944420525655
2020_4_17,0.5686608739710056,0.5486495465816917,0.5676652593972773,0.6019082109195973,0.577604422002846
2020_4_18,0.5691902053839552,0.5498026731254201,0.5728263011725346,0.6001302089952691,0.5759536875041874
2020_4_19,0.5711163180317219,0.5412776228481352,0.5726162973157232,0.597550590201772,0.5759049899710429
2020_4_20,0.5702421253426361,0.5508449096868762,0.5725454630160878,0.5848297589576545,0.5794482206241339
2020_4_21,0.5663205054841042,0.550038528123251,0.5733988893544839,0.5913550755947012,0.5797981895523412
2020_4_22,0.5736586119590212,0.5515350526696974,0.556512546469162,0.5936653872337256,0.5944384145679478
2020_4_23,0.5675389946251006,0.5564317387638179,0.5712372851803067,0.6003020255625177,0.5809778600720601
2020_4_24,0.5781617533731118,0.5550566125346823,0.5722477030885114,0.5938494374108283,0.5806676525586992
2020_4_25,0.5742603370540721,0.5519443540583207,0.5727102408160017,0.5933302974759135,0.5841634012923645
2020_4_26,0.5697886768207917,0.5518284201061319,0.5726476678530807,0.5946511843712878,0.5808903176412287
2020_4_27,0.5668752469135802,0.5436596357648097,0.5677529166039226,0.5861053091912275,0.5742472490926201
2020_4_28,0.5701213864841244,0.5492616226010887,0.5686541451442494,0.5984076293288045,0.5778252253413204
2020_4_29,0.574012626262626,0.5484064290093718,0.5683028065519079,0.5951541754978298,0.5855361317971722
2020_4_30,0.5800029050285521,0.5626209614556411,0.5719140969400471,0.5947081167852658,0.5837282192987935
