,Cook,Harris,Los Angeles,New York,Orange
2020_10_01,0.5671746332046328,0.551876959600255,0.573731389847461,0.5955607971184714,0.5836602938801361
2020_10_02,0.5700531388654935,0.5619957817065906,0.5718501518909553,0.5801814825009113,0.5877499945139063
2020_10_03,0.5720436406249998,0.5541681412358814,0.5714933205806562,0.5899746144634165,0.5886763352037803
2020_10_04,0.5694231041001064,0.5433476370985008,0.5666813560133911,0.5888140799013788,0.5771850652400415
2020_10_05,0.5629714260261899,0.5440909671759486,0.5640875540897711,0.5824921302972336,0.5744799484025682
2020_10_06,0.5635998855531292,0.5508421101618253,0.5652461652097082,0.5874206865799019,0.567638496725703
2020_10_07,0.5695755229918852,0.5472357445140315,0.5687493255461725,0.586661220352837,0.5777436734869694
2020_10_08,0.5716737731974363,0.5523252040443569,0.5666902702649842,0.5863245336898398,0.5783995724374877
2020_10_09,0.5702659145196503,0.5507030700383435,0.5757447978348319,0.5974861725754469,0.5820968251701687
2020_10_10,0.5742788387865112,0.5428400789097447,0.5574514972091981,0.5935096993012741,0.57855179027884
2020_10_11,0.5778573532644536,0.5492658192887409,0.5769707015801829,0.5925689911797132,0.5866543937007872
2020_10_12,0.5714044594965103,0.548037426806493,0.5833185875827089,0.5921339445839995,0.5907441727555522
2020_10_13,0.5704138737532976,0.5477106739609268,0.5709697396044261,0.5908334234360411,0.5833747464132523
2020_10_14,0.5713646735246692,0.5485377631341222,0.5692889980192479,0.5849596570455892,0.5832494597630403
2020_10_15,0.5730091823279061,0.554759502824026,0.5742067344466824,0.5975024714508579,0.5820449262588497
2020_10_16,0.579563302969902,0.5529880079669367,0.5696036738924622,0.5933837837881092,0.5841044128995801
2020_10_17,0.5831680463015244,0.5623272403545884,0.5807414006367663,0.598463434676859,0.591650061649256
2020_10_18,0.570343675365757,0.5429307564740529,0.5769551703647579,0.5884442340154615,0.589842160389898
2020_10_19,0.5698585139055976,0.5507822725643531,0.5749050854823305,0.5930571451861465,0.5886106728349367
2020_10_20,0.5705210524882862,0.547165724692379,0.5702947931138393,0.6007284205116317,0.5922755067906701
2020_10_21,0.5681270910493823,0.5497126875977989,0.578872767230677,0.5951675054054052,0.5852897582734877
2020_10_22,0.5694404341788554,0.548287908152982,0.5722934888021014,0.5945697037863517,0.5820134783517464
2020_10_23,0.5720286511477176,0.5466072594947886,0.5716074389133561,0.586729617137756,0.5811299241877255
2020_10_24,0.5816257950585352,0.5528000260021666,0.5818879747310026,0.6019916130098338,0.5939016750134004
2020_10_25,0.5771528669552484,0.547311463043478,0.5566278842424237,0.5915565666300423,0.5701089414234873
2020_10_26,0.5628070548348034,0.5430982494318178,0.5725662899484534,0.6008243618178287,0.5793993830929883
2020_10_27,0.5521922022321651,0.5449553159481739,0.5682304023077639,0.5852489567563964,0.5768433173491376
2020_10_28,0.5665414207723779,0.5420845336132633,0.5788528749495959,0.587572029912326,0.58663708227542
2020_10_29,0.5694498410476031,0.5468330348769894,0.5786944775049454,0.5895970581555403,0.586476704819277
2020_10_30,0.5832539197544767,0.5633007686181357,0.5790351331152598,0.6030960508441807,0.5963844717314486
2020_10_31,0.5968365881269836,0.5688112877296414,0.5899557904769056,0.6063718616933362,0.6049150930363291
